1996.04.19  7957 -10 +49 264   10 Bxo  4   5 Beta
1996.04.20  7956 +04 +62 264    0 Axx  0   1 Alpha
1996.04.20  7957 -09 +63 265   20 Bxo  5   5 Beta
1996.04.21  7957 -09 +80 269    0 Axx  0   1 Alpha
1996.04.21  7958 -07 +55 244   40 Bxo  5   7 Beta
1996.04.22  7958 -07 +70 246  140 Dao  7   8 Beta
1996.04.23  7958 -06 +82 245  140 Dao  8   5 Beta
1996.04.24  7958 -08 +93 242   30 Axx  2   2 Alpha
1996.04.25  7959 +07 +57 193    0 Axx  0   1 Alpha
1996.05.06  7961 +12 -12 339    0 Axx  2   2 Alpha
1996.05.07  7961 +13 +02 340   10 Bxo  5   5 Beta
1996.05.07  7962 -04 -77 261   40 Hsx  2   1 Alpha
1996.05.08  7961 +16 +13 337    0 Axx  2   3 Alpha
1996.05.08  7962 -05 -67 257  110 Cso  9   4 Beta
1996.05.09  7962 -07 -53 258  120 Dso  7   9 Beta
1996.05.10  7962 -07 -40 258  130 Cso  7   7 Beta
1996.05.11  7962 -06 -28 257  120 Cso  8  11 Beta-Delta
1996.05.11  7963 +25 -42 243   10 Bxo  3   2 Beta
1996.05.12  7962 -07 -14 257  140 Dso 10  19 Beta-Gamma
1996.05.12  7963 +25 -26 245    0 Axx  2   2 Alpha
1996.05.12  7964 -07 -26 245    0 Axx  0   2 Alpha
1996.05.13  7962 -07 +01 259  110 Cso  7  13 Beta
1996.05.13  7964 -06 -14 244    0 Axx  0   2 Alpha
1996.05.14  7962 -06 +15 260  100 Cao  7  13 Beta
1996.05.14  7964 -07 +00 245    0 Axx  0   5 Alpha
1996.05.16  7962 -06 +43 261   30 Cao  6   5 Alpha
1996.05.16  7964 -07 +27 245    0 Axx  0   1 Alpha
1996.05.17  7962 -05 +56 261   30 Hsx  5   4 Alpha
1996.05.18  7962 -06 +70 262   20 Hsx  4   2 Alpha
1996.05.23  7965 -38 -52  74    0 Axx  0   1 Alpha
1996.05.24  7966 -11 -60  53    0 Bxo  3   2 Beta
1996.06.02  7967 +35 -27 327    0 Axx  0   1 Alpha
1996.06.03  7967 +35 -13 327    0 Axx  0   1 Alpha
1996.06.04  7968 +02 -41 286    0 Axx  0   3 Alpha
1996.06.05  7968 +02 -28 286   10 Bxo  4   2 Beta
1996.06.05  7969 +09 +33 347    0 Axx  0   1 Alpha
1996.06.06  7968 +03 -12 289   20 Cro  5   4 Beta
1996.06.06  7969 +08 +44 345   10 Bxo  2   4 Beta
1996.06.07  7968 +03 +01 288   50 Dso  6   9 Beta
1996.06.07  7970 -09 +78   5   10 Bxo  3   3 Beta
1996.06.08  7968 +02 +15 289   80 Dso  6  17 Beta
1996.06.09  7968 +03 +29 290   90 Dao  8  19 Beta
1996.06.10  7968 +02 +42 290   90 Cao  7  12 Beta
1996.06.10  7971 -07 +15 263   10 Bxo  3   2 Beta
1996.06.11  7968 +02 +56 290   60 Cao  7   7 Beta
1996.06.12  7968 +03 +70 291   40 Hsx  1   1 Alpha
1996.06.13  7968 +03 +86 294    0 Axx  1   1 Alpha
1996.06.19  7972 +28 -24 105    0 Bxo  3   2 Beta
1996.06.20  7972 +28 -09 106   10 Bxo  3   3 Beta
1996.06.20  7973 +09 -70  45   70 Cso  5   2 Beta
1996.06.21  7972 +27 +03 105    0 Axx  1   1 Alpha
1996.06.21  7973 +10 -59  43  100 Hsx  2   1 Alpha
1996.06.22  7972 +28 +16 105    0 Axx  0   1 Alpha
1996.06.22  7973 +11 -45  44   90 Hsx  2   1 Alpha
1996.06.22  7974 +09 -16  73    0 Axx  0   1 Alpha
1996.06.23  7973 +10 -32  44   90 Hsx  2   1 Alpha
1996.06.23  7975 +07 -65  11   10 Axx  1   2 Alpha
1996.06.24  7973 +10 -18  44  100 Hsx  2   1 Alpha
1996.06.24  7976 +12 -63 359   10 Bxo  3   2 Beta
1996.06.25  7973 +09 -05  44   70 Hsx  4   2 Alpha
1996.06.25  7976 +13 -52 357   30 Axx  2   3 Alpha
1996.06.26  7973 +10 +07  43   80 Hsx  2   1 Alpha
1996.06.26  7976 +13 -38 358   10 Axx  2   2 Alpha
1996.06.27  7973 +09 +21  44   70 Hsx  2   1 Alpha
1996.06.27  7976 +13 -25 358   10 Axx  2   4 Alpha
1996.06.28  7973 +08 +35  44   70 Hsx  2   1 Alpha
1996.06.28  7976 +13 -11 358   20 Hrx  2   4 Alpha
1996.06.29  7973 +08 +48  44   80 Hsx  2   1 Alpha
1996.06.29  7976 +13 +02 358   40 Hrx  2   4 Alpha
1996.06.30  7973 +09 +62  45   70 Hsx  2   1 Alpha
1996.06.30  7976 +13 +09 352   10 Hrx  1   2 Alpha
1996.07.01  7973 +06 +76  46   70 Hsx  2   1 Alpha
1996.07.01  7976 +12 +29 359   10 Axx  1   2 Alpha
1996.07.02  7973 +08 +89  45   50 Hsx  2   1 Alpha
1996.07.03  7977 +04 -16 287   10 Bxo  3   3 Beta
1996.07.04  7977 +03 +02 292   10 Bxo  4   3 Beta
1996.07.05  7978 -11 -28 249   10 Bxo  2   2 Beta
1996.07.06  7978 -09 -15 249   10 Bxo  2   2 Beta
1996.07.08  7978 -10 +11 248   30 Cri  5  17 Beta
1996.07.09  7978 -10 +24 248  250      9  32 Beta-Gamma-Delta
1996.07.10  7978 -10 +38 249  400     10  25 Beta-Gamma-Delta
1996.07.11  7978 -11 +51 248  420     12  26 Beta-Gamma-Delta
1996.07.12  7978 -11 +65 249  390 Eho 12  22 Beta-Gamma
1996.07.13  7978 -12 +76 247  300 Eho 12   9 Beta
1996.07.14  7978 -10 +89 247   20 Axx  0   1 Alpha
1996.07.20  7979 -34 -41  37   10 Axx  2   2 Alpha
1996.07.27  7980 +10 +02 348    0 Axx  0   1 Alpha
1996.07.28  7981 -11 -72 260  200 Dso 10   3 Beta
1996.07.29  7981 -10 -60 259  340 Dao 10   6 Beta
1996.07.30  7981 -10 -47 259  360 Esi 11  12 Beta-Gamma
1996.07.31  7981 -10 -33 260  400 Eki 11  18 Beta-Gamma
1996.08.01  7981 -09 -22 258  410 Eso 12  24 Beta-Gamma
1996.08.02  7981 -09 -09 257  300 Esi 12  22 Beta-Gamma
1996.08.03  7981 -09 +05 258  320 Eso 12  24 Beta-Gamma
1996.08.04  7981 -09 +19 259  290 Eso 11  20 Beta-Gamma
1996.08.05  7981 -09 +33 260  220 Cso 10  19 Beta-Gamma
1996.08.06  7981 -09 +46 259  220 Cso  8  10 Beta
1996.08.07  7981 -10 +60 260  140 Cso  7   3 Beta
1996.08.08  7981 -11 +73 260  130 Hsx  2   1 Alpha
1996.08.08  7982 +11 -22 165   10 Bxo  3   5 Beta
1996.08.09  7981 -11 +89 263  120 Hsx  2   1 Alpha
1996.08.09  7982 +09 -09 165    0 Bxo  5   3 Beta
1996.08.10  7982 +10 +06 167   20 Bxo  5  10 Beta
1996.08.11  7982 +09 +20 167   30 Dso  5  10 Beta
1996.08.11  7983 +26 -13 134   10 Axx  2   3 Alpha
1996.08.12  7982 +09 +34 168   90 Dsi  6  20 Beta
1996.08.13  7982 +10 +47 168   80 Dso  7  12 Beta
1996.08.14  7982 +09 +60 168   50 Dao  8   6 Beta
1996.08.15  7982 +09 +75 169   10 Bxo  8   4 Beta
1996.08.15  7984 +30 -23  71   10 Bxo  4   6 Beta
1996.08.16  7982 +08 +90 171    0 Axx  0   1 Alpha
1996.08.16  7984 +29 -10  71   20 Cro  6   5 Beta
1996.08.20  7985 +10 +14  42   10 Axx  2   3 Alpha
1996.08.21  7985 +10 +29  44   10 Bxo  4   3 Beta
1996.08.22  7985 +10 +43  45    0 Axx  1   2 Alpha
1996.08.23  7985 +10 +55  44   20 Bxo  3   2 Beta
1996.08.24  7985 +12 +69  44   20 Bxo  4   3 Beta
1996.08.24  7986 -13 -79 256   50 Axx  2   1 Alpha
1996.08.25  7985 +10 +83  45   10 Axx  1   1 Alpha
1996.08.25  7986 -12 -64 258   90 Hsx  2   1 Alpha
1996.08.26  7986 -12 -54 255  100 Cso 13   4 Beta-Delta
1996.08.27  7986 -12 -43 253  130 Cso 13   6 Beta
1996.08.28  7986 -12 -25 258   60 Hsx  2   3 Alpha
1996.08.29  7986 -12 -12 257   50 Hsx  2   3 Alpha
1996.08.30  7986 -12 +00 256  100 Cso 13  10 Beta
1996.08.31  7986 -12 +11 254   60 Cso 11   6 Beta
1996.09.01  7986 -13 +27 257   50 Cso 13   4 Beta
1996.09.01  7987 +18 -46 184    0 Bxo  2   2 Beta
1996.09.02  7986 -12 +43 260   30 Hsx  1   1 Alpha
1996.09.03  7986 -12 +56 259   30 Hsx  2   3 Alpha
1996.09.04  7986 -11 +70 260   20 Hrx  1   1 Alpha
1996.09.05  7986 -10 +81 258    0 Axx  0   1 Alpha
1996.09.08  7988 -26 -01 136   20 Bxo  3   5 Beta
1996.09.09  7988 -25 +13 137   10 Bxo  3   5 Beta
1996.09.13  7989 +29 -12  59    0 Axx  0   1 Alpha
1996.10.21  7990 +15 -26 264    0 Axx  0   1 Alpha
1996.10.26  7991 +31 -09 215   10 Bxo  3   3 Beta
1996.10.27  7991 +30 +05 216    0 Bxo  3   2 Beta
1996.10.27  7992 -13 +29 240   20 Cro  3   4 Beta
1996.10.28  7992 -15 +41 239   10 Axx  0   1 Alpha
1996.11.10  7993 -01 -65 321    0 Axx  0   1 Alpha
1996.11.11  7993 -02 -51 322    0 Axx  0   1 Alpha
1996.11.11  7994 -12 -33 340   10 Axx  1   2 Alpha
1996.11.12  7993 -02 -38 322   10 Bxo  2   3 Beta
1996.11.12  7994 -11 -19 341   10 Axx  1   2 Alpha
1996.11.13  7995 +02 -62 285   30 Cro  6   3 Beta
1996.11.14  7995 +01 -49 284   20 Cro  6   5 Beta
1996.11.15  7995 +00 -34 286   10 Axx  1   3 Alpha
1996.11.15  7996 +32 -32 288    0 Axx  0   1 Alpha
1996.11.16  7995 +00 -19 288   10 Axx  1   4 Alpha
1996.11.16  7996 +32 -20 287   10 Bxo  6   5 Beta
1996.11.17  7995 +00 -05 289   10 Axx  1   2 Alpha
1996.11.17  7996 +31 -05 289   10 Axx  1   2 Alpha
1996.11.17  7997 +08 -50 244   10 Bxo  4   3 Beta
1996.11.17  7998 -14 -46 248   10 Axx  1   2 Alpha
1996.11.18  7995 +00 +08 289   10 Axx  1   1 Alpha
1996.11.18  7997 +08 -36 245   10 Bxo  5   3 Beta
1996.11.18  7998 -15 -32 249    0 Axx  1   2 Alpha
1996.11.19  7995 -01 +22 290    0 Axx  1   2 Beta
1996.11.19  7997 +08 -22 246   10 Axx  1   2 Alpha
1996.11.20  7997 +08 -07 247   10 Bxo  3   3 Beta
1996.11.21  7997 +08 +07 248    0 Axx  0   1 Alpha
1996.11.22  7997 +08 +19 247    0 Axx  0   1 Alpha
1996.11.22  7999 -04 -61 167   20 Bxo  5   5 Beta
1996.11.23  7997 +05 +27 242   40 Cro  4   8 Beta
1996.11.23  7999 -04 -47 168   80 Dso  7   6 Beta
1996.11.24  7997 +05 +40 242  170 Dao  7  17 Beta
1996.11.24  7999 -04 -33 169  170 Dao  8  21 Beta
1996.11.26  7997 +05 +69 244  210 Dao  8  10 Beta
1996.11.26  7999 -04 -06 169  880 Ekc 12  41 Beta
1996.11.26  8000 -14 +58 233   20 Bxo  5   8 Beta
1996.11.27  7997 +05 +82 244  140 Dao  9   4 Beta
1996.11.27  7999 -04 +08 170  790 Eki 12  38 Beta
1996.11.27  8000 -13 +70 232   20 Bxo  6   4 Beta
1996.11.28  7999 -05 +22 171  830 Eki 11  38 Beta
1996.11.28  8000 -14 +83 232   30 Cro  6   5 Beta
1996.11.29  7999 -05 +35 171  690 Eki 12  30 Beta
1996.11.30  7999 -04 +48 171  580 Eki 12  28 Beta
1996.12.01  7999 -04 +61 170  570 Eki 12  20 Beta
1996.12.02  7999 -03 +75 171  450 Eki 11  13 Beta
1996.12.02  8001 -19 +68 164    0 Bxo  4   3 Beta
1996.12.02  8002 -24 +18 114    0 Axx  0   1 Alpha
1996.12.03  7999 -05 +90 173  100 Dso  8   3 Beta
1996.12.08  8003 -31 -24 352   10 Bxo  3   2 Beta
1996.12.09  8003 -30 -10 354   10 Bxo  4   4 Beta
1996.12.11  8003 -29 +18 356   40 Cro  8   7 Beta
1996.12.13  8003 -28 +45 356  100 Dso 10  10 Beta
1996.12.13  8004 +07 -60 251   70 Hsx  2   2 Alpha
1996.12.16  8003 -29 +88 360  180 Eso 13   2 Beta
1996.12.16  8004 +06 -20 252   80 Hsx  2   3 Alpha
1996.12.17  8004 +06 -06 253   60 Cso  4   6 Beta
1996.12.17  8005 -13 -26 233    0 Axx  1   1 Alpha
1996.12.18  8004 +07 +07 252   70 Cso  4   4 Beta
1996.12.18  8005 -13 -11 234    0 Axx  0   1 Alpha
1996.12.18  8006 -28 -20 225   20 Bxo  4   3 Beta
1996.12.19  8004 +08 +20 251  180 Dso  5  12 Beta-Gamma
1996.12.19  8006 -28 -05 226   10 Axx  1   1 Alpha
1996.12.20  8004 +07 +34 252  110 Cso  6  13 Beta-Gamma
1996.12.21  8004 +06 +47 252   50 Hsx  3   3 Alpha
1996.12.22  8004 +05 +59 251   40 Hsx  2   2 Alpha
1996.12.22  8007 +04 +45 237   20 Bxo  3   6 Beta
1996.12.23  8004 +05 +72 251   40 Hsx  1   1 Alpha
1996.12.23  8007 +04 +59 238   20 Bxo  4   5 Beta
1996.12.24  8004 +06 +85 250   40 Hsx  1   1 Alpha
1996.12.24  8007 +05 +74 239   10 Bxo  4   3 Beta
1997.01.05  8009 -02 +05  13   10 Bxo  3   3 Beta
1997.01.06  8009 -03 +18  13   20 Bxo  3   5 Beta
1997.01.07  8009 -04 +32  14   10 Bxo  4   5 Beta
1997.01.08  8009 -05 +44  13    0 Axx  0   2 Alpha
1997.01.10  8010 +38 +48 350   20 Bxo  4   2 Beta
1997.01.11  8010 +38 +61 350   30 Bxo  4   3 Beta
1997.01.12  8010 +34 +74 350   20 Bxo  4   2 Beta
1997.01.16  8011 -06 -23 199   30 Dro  4   4 Beta
1997.01.17  8011 -05 -10 199   20 Bxo  4   6 Beta
1997.01.18  8011 -06 +04 200    0 Axx  0   2 Alpha
1997.01.19  8011 -06 +17 200    0 Axx  1   1 Alpha
1997.01.19  8012 +27 -11 172    0 Bxo  3   2 Beta
1997.01.19  8013 -32 -64 119    0 Axx  0   1 Alpha
1997.01.25  8014 -13 -58  46   20 Bxo  7   2 Beta
1997.01.26  8014 -12 -45  45    0 Axx  0   1 Alpha
1997.01.28  8014 -16 -24  40    0 Axx  0   1 Alpha
1997.01.29  8014 -15 -09  42    0 Axx  0   1 Alpha
1997.01.30  8015 +07 -33   5   20 Bxo  5   6 Beta
1997.01.31  8015 +03 -20   4   30 Cso  5   5 Beta
1997.02.01  8015 +05 -07   4   10 Bxo  5   3 Beta
1997.02.02  8015 +04 +08   7   20 Bxo  5   4 Beta
1997.02.03  8015 +05 +22   8   30 Cso  4   7 Beta
1997.02.03  8016 -21 -22 324   30 Cro  5   9 Beta
1997.02.04  8015 +05 +36   9  120 Dao  6  14 Beta
1997.02.04  8016 -21 -09 324   60 Dai  7  11 Beta
1997.02.05  8015 +05 +50  10  140 Dao  8  14 Beta
1997.02.05  8016 -12 +04 324   30 Cso  6  10 Beta
1997.02.06  8015 +05 +64  10  120 Dao  8   8 Beta
1997.02.06  8016 -20 +18 324   30 Hrx  5   5 Alpha
1997.02.07  8015 +06 +78  11  100 Dso  8   3 Beta
1997.02.07  8016 -20 +32 325    0 Axx  1   1 Alpha
1997.02.07  8017 +35 +60 353    0 Axx  1   1 Alpha
1997.02.08  8015 +04 +90  10   20 Dro  5   3 Beta
1997.02.08  8016 -19 +45 325    0 Axx  0   1 Alpha
1997.02.08  8017 +33 +72 352   10 Bxo  7   4 Beta
1997.02.09  8016 -20 +58 325    0 Axx  1   1 Alpha
1997.02.10  8016 -19 +71 325    0 Axx  1   1 Alpha
1997.02.19  8018 +10 +60 195   20 Bxo  5   3 Beta
1997.02.20  8018 +05 +76 198   10 Axx  1   1 Alpha
1997.02.25  8019 +25 -55   1   10 Axx  0   1 Alpha
1997.02.26  8019 +26 -40   3   10 Bxo  3   2 Beta
1997.03.07  8020 +06 -74 210  120 Hsx  2   1 Alpha
1997.03.08  8020 +07 -62 210  100 Cao  4   2 Beta
1997.03.09  8020 +06 -48 211  110 Hsx  5   4 Alpha
1997.03.09  8021 -30 -42 217   10 Axx  1   2 Alpha
1997.03.10  8020 +06 -32 213   60 Cao  3   4 Beta
1997.03.10  8021 -29 -30 215   10 Bxo  2   2 Beta
1997.03.11  8020 +07 -23 209   50 Cao  7   7 Beta
1997.03.12  8020 +07 -08 211   30 Cso  5   5 Beta
1997.03.13  8020 +07 +05 211   30 Bxo  6  11 Beta
1997.03.14  8020 +08 +19 212   20 Cro  5   8 Beta
1997.03.15  8020 +08 +31 211   10 Axx  3   7 Alpha
1997.03.15  8021 -29 +32 212   10 Bxo  3   4 Beta
1997.03.15  8022 -05 +21 201   30 Bxo  3   2 Beta
1997.03.16  8020 +07 +26 192   10 Axx  3   4 Alpha
1997.03.16  8021 -31 +26 192   10 Bxo  3   5 Beta
1997.03.16  8022 -04 +23 189   10 Bxo  3   3 Beta
1997.03.17  8021 -33 +54 207    0 Axx  0   1 Alpha
1997.03.17  8022 -04 +47 200   30 Bxo  4   4 Beta
1997.03.18  8022 -04 +61 201   30 Bxo  4   5 Beta
1997.03.19  8022 -06 +73 200    0 Bxo  7   2 Beta
1997.03.19  8023 -10 +22 149    0 Axx  1   2 Alpha
1997.03.29  8026 -24 -46 295  100 Dao 10  16 Beta
1997.03.31  8026 -25 -32 296  140 Eso 11  19 Beta
1997.04.01  8026 -24 -20 294   90 Dao 10  12 Beta
1997.04.02  8026 -25 -07 294   70 Cao 10  13 Beta
1997.04.03  8026 -24 +02 290   70 Eai 15  29 Beta-Gamma
1997.04.03  8027 -30 -77 211   50 Cao  3   3 Beta
1997.04.04  8026 -23 +15 290   90 Eao 13  22 Beta-Gamma
1997.04.04  8027 -27 -64 211   70 Cao  5   4 Beta
1997.04.05  8026 -23 +25 287   80 Dao  8  12 Beta-Gamma
1997.04.05  8027 -29 -51 211   80 Cao  6   4 Beta
1997.04.06  8026 -23 +41 289   30 Cso  5   6 Beta
